Date,Close,High,Low,Open,Volume
2004-01-02,42.254859924316406,42.580125204438424,42.07471100291355,42.580125204438424,867100
2004-01-05,42.14472579956055,42.224789784719064,41.98459401140053,42.039639671503316,626400
2004-01-06,42.6101188659668,42.73021677929084,42.284850025280484,42.30486698047513,690500
2004-01-07,42.7802848815918,42.88537110083501,42.4800379954903,42.585124214733504,252000
2004-01-08,42.76527404785156,42.855348497442066,42.62515908578774,42.68520999146354,513300
2004-01-09,43.510887145996094,43.570938050504445,43.04050175647607,43.47585840616113,1623000
2004-01-12,43.47585678100586,43.72606314700166,43.33574182690359,43.33574182690359,863200
2004-01-13,43.7711181640625,43.7711181640625,43.315740580113285,43.37579150417124,465700
2004-01-14,43.98625183105469,43.996258399455435,43.610942521605146,43.78108090932395,1180300
2004-01-15,44.151363372802734,44.191393441156315,43.836101291318194,44.01124477111987,1537200
2004-01-16,43.84115982055664,44.436652194225,43.84115982055664,44.37660129187188,751800
2004-01-20,43.831153869628906,44.00129620128138,43.78611855168495,43.78611855168495,629600
2004-01-21,43.936256408691406,43.941257789098685,43.756107449990715,43.91123423526445,570500
2004-01-22,44.25648880004883,44.27650576093936,43.89118594502535,44.011283892523586,443600
2004-01-23,43.72605895996094,44.48668837774706,43.66601188129337,44.31654607988209,1021300
2004-01-26,43.4608268737793,43.71603832959267,43.37075246689484,43.686014799912705,639500
2004-01-27,43.7310676574707,43.73607285370905,43.40079724481598,43.40079724481598,576100
2004-01-28,43.34574508666992,43.96125050773971,42.96543040394301,43.66100368152185,1823800
2004-01-29,43.25565719604492,43.325714639766,43.045481047037356,43.14556583652771,814500
2004-01-30,43.55591583251953,43.64599025875573,43.33573305330985,43.48585836965198,526200
2004-02-02,43.46445846557617,43.65539921515095,43.404159570841266,43.43933296770011,335600
2004-02-03,43.685569763183594,43.710691438478726,43.51472473655037,43.675518026174004,350900
2004-02-04,43.600135803222656,43.64536094265194,43.45442015096299,43.6101875380352,645700
2004-02-05,43.42931365966797,43.75592617901292,43.33384130522161,43.63532831014954,971400
2004-02-06,43.90666198730469,43.94183540269114,43.73079491037243,43.78606796792468,798200
2004-02-09,44.03728485107422,44.03728485107422,43.911665028054585,43.99708558764087,272400
2004-02-10,43.79106903076172,43.9920615049497,43.735796004519706,43.95688810948775,203200
2004-02-11,44.11772155761719,44.31871038149504,43.67051490734165,43.725784150376796,1335100
2004-02-12,43.93174743652344,44.21816036737677,43.846326910425894,44.142787736391945,256700
2004-02-13,44.11772155761719,44.268463175525575,44.00214953363296,44.11772155761719,513600
2004-02-17,44.087547302246094,44.162919988918176,43.9820270743508,44.147846218306576,644100
2004-02-18,44.14787292480469,44.30866629795442,44.06245228392248,44.26846699626288,990900
2004-02-19,44.19305419921875,44.19305419921875,43.9518662749598,43.98201380708893,668900
2004-02-20,43.886558532714844,44.132776252645826,43.81621170805296,44.09257697180635,1009800
2004-02-23,44.15788269042969,44.15788269042969,43.87649548888027,43.91166888907395,504000
2004-02-24,44.2382698059082,44.4141367614831,44.14782339538224,44.24329567138523,940900
2004-02-25,44.30862045288086,44.39906687129586,44.23324779859962,44.32872008293002,572300
2004-02-26,44.167911529541016,44.19805904733346,43.98701875556414,44.142786042306575,399100
2004-02-27,44.5498161315918,44.61011119347522,44.19807832494972,44.32872401505179,836000
2004-03-01,44.532649993896484,44.71931821001692,44.41661601152301,44.62850716556202,771900
2004-03-02,44.25015640258789,44.49736290509684,44.093761001888105,44.45700540912477,676000
2004-03-03,44.1694221496582,44.21482576018537,43.94743867845417,44.08869948774096,718000
2004-03-04,44.36614990234375,44.371192178625,44.063443966570865,44.093716869587674,421600
2004-03-05,45.22384262084961,45.40546478792683,45.163300615467556,45.28942690654513,2789800
2004-03-08,45.49126052856445,45.566937124239374,45.405495516366265,45.43576461500761,1309400
2004-03-09,45.79397201538086,45.83433338750808,45.50136169013924,45.53163079469851,829000
2004-03-10,45.76364517211914,45.87463688089775,45.647611184990566,45.66778799652536,878900
2004-03-11,45.82924270629883,45.93519216741475,45.48113679501994,45.93519216741475,1337100
2004-03-12,45.54671859741211,45.814105677429914,45.516449523921295,45.71320619974829,442100
2004-03-15,45.62240219116211,45.72834781384546,45.52150269786433,45.61735606177653,756200
2004-03-16,46.00076675415039,46.00076675415039,45.4306774811373,45.551757605241335,1374200
2004-03-17,45.92512130737305,46.15215102388381,45.85953699766301,46.1471048926537,1936500
2004-03-18,45.682960510253906,45.940255464765556,45.607283938721515,45.76367936390354,1842100
2004-03-19,45.62240219116211,45.708167145372116,45.51141043909319,45.64258285963545,366700
2004-03-22,45.89989471435547,45.89989471435547,45.70313410266697,45.70313410266697,947200
2004-03-23,45.980587005615234,45.980587005615234,45.78383035663611,45.85446075118924,562200
2004-03-24,45.955379486083984,46.02601375932479,45.869614520885804,45.990698547239106,327400
2004-03-25,45.77878189086914,45.87968519869766,45.733378289147026,45.7686934846201,514000
2004-03-26,45.29447555541992,45.70816965920323,45.20366446682998,45.647631499522696,1378600
2004-03-29,44.99176788330078,45.01699467956055,44.850507062011,44.92618360172158,2454000
2004-03-30,44.96150207519531,45.11789744598151,44.93627527710187,45.05231315963513,1021000
2004-03-31,45.17845153808594,45.218809037135294,45.00691773311363,45.02709840717332,1647300
2004-04-01,45.03053665161133,45.10650454470497,44.84820598001844,45.065989623083055,1309200
2004-04-02,43.91632080078125,44.12903876316035,43.76438105511897,44.12903876316035,2603700
2004-04-05,43.57190704345703,43.75423778101832,43.511132706993585,43.71878479671948,1422700
2004-04-06,43.8099365234375,43.8099365234375,43.65799300142192,43.75928997079373,1695400
2004-04-07,43.70863342285156,43.96186999224448,43.68330822027891,43.70863342285156,659600
2004-04-08,43.58203887939453,43.76943156981376,43.546585894929905,43.64281321614217,893700
2004-04-12,43.4250373840332,43.490881412921674,43.354131402219615,43.460490374939994,311700
2004-04-13,42.95398712158203,43.105930614007406,42.93372773165308,43.01476529136888,1449500
2004-04-14,42.918556213378906,42.928687845592336,42.53363919914987,42.53363919914987,2529200
2004-04-15,42.66529846191406,42.94892606271694,42.634911308432315,42.883082078061676,1184800
2004-04-16,42.82737731933594,42.98438665637768,42.75140942215285,42.88815550116671,986900
2004-04-19,42.7361946105957,43.00462857319318,42.69567970325812,42.974237562586595,682100
2004-04-20,42.346275329589844,42.76158369693492,42.346275329589844,42.680546033019546,1618700
